transaction_id,customer_id,transaction_date,transaction_time,account_type,transaction_type,transaction_amount,transaction_direction,account_balance,merchant_category,state,credit_score,has_loan,loan_type,emi_amount,transaction_status,channel,kyc_status,is_fraud,transaction_hour,if_anomaly,if_score
TXN000229855,CUST028080,2021-02-02,21:49,Savings,RTGS,1744496.98,Debit,23625.51,Utilities,Rajasthan,466,0,Unknown,0.0,Success,ATM,Pending,0,21,-1,-0.05782726868703325
TXN000229948,CUST012447,2021-02-03,04:51,Current,ATM_Withdrawal,1000.0,Debit,4860.53,Entertainment,UP,575,1,Auto,45817.27,Success,POS_Terminal,Verified,0,4,-1,-0.022038748658401164
TXN000230035,CUST042141,2021-02-03,15:08,Salary,RTGS,876245.99,Credit,140519.24,Entertainment,Karnataka,505,0,Unknown,0.0,Success,Mobile_App,Verified,0,15,-1,-0.057951275081969955
TXN000230041,CUST062726,2021-02-03,06:57,Current,NEFT,30620.88,Credit,18146.77,E-Commerce,Gujarat,877,1,Unknown,10457.62,Success,API,Verified,0,6,-1,-0.022745169790477693
TXN000230169,CUST019204,2021-02-03,22:35,Fixed Deposit,Cheque,174567.16,Credit,62262.09,Travel,Tamil Nadu,763,0,Unknown,0.0,Success,Web,Verified,0,22,-1,-0.0237567537774509
TXN000230192,CUST018011,2021-02-03,06:28,NRI,Cheque,2346683.78,Debit,60816.3,Food & Dining,UP,670,0,Unknown,0.0,Success,API,Verified,0,6,-1,-0.10502228001666336
TXN000230302,CUST048518,2021-02-04,02:27,Fixed Deposit,POS,6228.71,Debit,190713.36,Travel,UP,535,0,Unknown,0.0,Success,POS_Terminal,Pending,0,2,-1,-0.011526329648708256
TXN000230375,CUST014138,2021-02-04,20:47,Savings,IMPS,5164.5,Credit,7021.75,Government,Gujarat,406,0,Unknown,0.0,Success,Mobile_App,Verified,0,20,-1,-0.012601257706329139
TXN000230396,CUST075169,2021-02-04,16:37,Current,RTGS,793130.48,Debit,22024.99,Insurance,Karnataka,676,0,Unknown,0.0,Success,Web,Verified,0,16,-1,-0.08189347351671694
TXN000230745,CUST014987,2021-02-05,14:31,Salary,RTGS,484958.48,Credit,5870.74,Education,Rajasthan,891,0,Unknown,0.0,Success,Web,Verified,0,14,-1,-0.0005586727413362524
TXN000230771,CUST067005,2021-02-05,15:04,Savings,POS,8240.34,Debit,4264689.93,Education,Maharashtra,616,0,Unknown,0.0,Success,Mobile_App,Pending,0,15,-1,-0.06837631484091933
TXN000230972,CUST055720,2021-02-06,22:55,Savings,POS,346.28,Debit,79256.02,Education,Karnataka,782,0,Unknown,0.0,Success,ATM,Verified,0,22,-1,-0.020714072556628937
TXN000231241,CUST054613,2021-02-07,11:49,Salary,RTGS,1073390.98,Debit,6577.43,Retail,Telangana,834,1,Home,1915.66,Success,Mobile_App,Verified,0,11,-1,-0.014242939909930752
TXN000231650,CUST001328,2021-02-08,23:33,Savings,Cheque,625787.41,Credit,3397.0,Food & Dining,Tamil Nadu,688,0,Unknown,0.0,Success,Mobile_App,Pending,0,23,-1,-0.0034492800312929672
TXN000231692,CUST015297,2021-02-08,17:23,Savings,RTGS,551111.85,Credit,29920.75,Investment,Maharashtra,803,1,Home,3353.24,Success,POS_Terminal,Verified,0,17,-1,-0.016738567049503383
TXN000231721,CUST001294,2021-02-09,17:11,Salary,RTGS,825255.49,Credit,34389.94,Insurance,Delhi,314,0,Unknown,0.0,Success,Mobile_App,Verified,0,17,-1,-0.02368603924466195
TXN000231748,CUST078911,2021-02-09,03:42,Current,Credit_Card,552.91,Debit,43987.35,Retail,West Bengal,782,1,Auto,3633.74,Success,POS_Terminal,Verified,0,3,-1,-0.009343245174870174
TXN000231769,CUST028533,2021-02-09,14:35,Savings,RTGS,519587.06,Credit,196824.89,Salary,Gujarat,676,1,Personal,11442.74,Success,Web,Verified,0,14,-1,-0.028483929911228834
TXN000232023,CUST050481,2021-02-09,07:19,Salary,NEFT,1985.0,Credit,194031.37,Education,Punjab,501,0,Unknown,0.0,Success,Web,Verified,0,7,-1,-0.008614151038040974
TXN000232104,CUST077806,2021-02-10,06:10,NRI,RTGS,1580391.19,Credit,20717.85,E-Commerce,Maharashtra,629,1,Personal,2271.73,Success,ATM,Verified,0,6,-1,-0.08588477943475781
TXN000232143,CUST054862,2021-02-10,00:40,Current,Credit_Card,10506.54,Debit,112597.31,Government,Telangana,406,0,Unknown,0.0,Failed,ATM,Verified,0,0,-1,-0.00015652792803122484
TXN000232182,CUST043390,2021-02-10,08:19,Savings,RTGS,167337.29,Credit,70243.1,Salary,Rajasthan,676,1,Home,6744.94,Success,Web,Verified,0,8,-1,-0.013276675819161143
TXN000232187,CUST054707,2021-02-10,17:04,NRI,Cheque,1696092.07,Credit,25503.08,Utilities,Delhi,787,1,Business,11430.51,Success,Mobile_App,Verified,0,17,-1,-0.030408344049944414
TXN000232361,CUST067613,2021-02-11,06:36,Savings,RTGS,491982.14,Debit,10721.31,Utilities,Tamil Nadu,407,0,Unknown,0.0,Success,Web,Verified,0,6,-1,-0.0160190745610318
TXN000232509,CUST007485,2021-02-11,20:51,Fixed Deposit,ATM_Withdrawal,500.0,Debit,397073.12,Real Estate,Punjab,397,1,Personal,59346.09,Failed,Mobile_App,Verified,0,20,-1,-0.024653187695376055
TXN000232524,CUST057718,2021-02-11,11:20,Savings,RTGS,364681.65,Credit,22716.28,Government,Karnataka,553,0,Unknown,0.0,Success,Mobile_App,Verified,0,11,-1,-0.010033477441226513
TXN000232807,CUST071936,2021-02-12,13:59,Current,RTGS,331738.16,Credit,20961.58,Insurance,West Bengal,649,0,Unknown,0.0,Failed,POS_Terminal,Verified,0,13,-1,-0.005168527644792809
TXN000232882,CUST016658,2021-02-12,16:45,Current,RTGS,154648.11,Debit,3014631.93,Education,West Bengal,438,1,Personal,29955.1,Success,Mobile_App,Verified,0,16,-1,-0.051546232646719314
TXN000232927,CUST058409,2021-02-12,06:57,Salary,UPI,399.88,Credit,19975.05,Utilities,Rajasthan,749,1,Gold,13649.2,Success,Web,Verified,0,6,-1,-0.031187640923015847
TXN000233091,CUST012298,2021-02-13,01:21,NRI,RTGS,990446.79,Debit,93358.72,Retail,Tamil Nadu,448,0,Unknown,0.0,Success,Mobile_App,Verified,0,1,-1,-0.02175166736581058
TXN000233149,CUST036186,2021-02-13,05:48,Current,Net_Banking,901242.26,Debit,7860.56,Retail,Maharashtra,401,0,Unknown,0.0,Success,Branch,Pending,0,5,-1,-0.00938569532463196
TXN000233252,CUST002455,2021-02-14,12:11,Current,RTGS,717843.34,Credit,4856.39,Peer Transfer,Telangana,699,0,Unknown,0.0,Success,POS_Terminal,Verified,0,12,-1,-0.089630854076032
TXN000233256,CUST041004,2021-02-14,06:22,Current,Auto_Debit,427.9,Debit,10059.9,Education,Delhi,560,1,Personal,50098.77,Success,ATM,Verified,0,6,-1,-0.014080885882020278
TXN000233274,CUST078655,2021-02-14,19:39,Current,NEFT,53656.23,Debit,8031.27,Retail,Delhi,659,1,Home,33855.22,Success,Mobile_App,Verified,0,19,-1,-0.010807565741199565
TXN000233286,CUST037720,2021-02-14,10:35,Current,POS,4332.93,Debit,102695.66,Retail,UP,702,1,Gold,69712.42,Success,Mobile_App,Verified,0,10,-1,-0.055992419504800384
TXN000233397,CUST042527,2021-02-14,12:26,Current,Cheque,3115021.26,Credit,147973.54,Healthcare,Maharashtra,772,1,Unknown,3521.04,Success,API,Expired,0,12,-1,-0.07273969094992894
TXN000233439,CUST042074,2021-02-14,10:01,Current,RTGS,1204507.53,Credit,3615.16,Entertainment,Tamil Nadu,559,1,Auto,9782.29,Success,ATM,Verified,0,10,-1,-0.024680423454254363
TXN000233477,CUST057869,2021-02-14,13:55,Fixed Deposit,IMPS,4726.66,Credit,301383.23,Salary,Punjab,640,1,Unknown,2298.09,Success,Web,Verified,0,13,-1,-0.0031870001397201753
TXN000233585,CUST052320,2021-02-15,14:07,Savings,RTGS,1675110.17,Debit,5216.61,Retail,Tamil Nadu,492,0,Unknown,0.0,Success,Web,Verified,0,14,-1,-0.04050930486098536
TXN000233815,CUST016436,2021-02-16,06:17,Salary,UPI,967.52,Debit,7723.77,Retail,Karnataka,792,0,Unknown,0.0,Success,API,Pending,0,6,-1,-0.004133764210039748
TXN000234134,CUST041944,2021-02-17,08:00,Savings,RTGS,997378.88,Credit,75561.63,Salary,Delhi,500,0,Unknown,0.0,Success,Mobile_App,Verified,0,8,-1,-0.03430760720909787
TXN000234177,CUST034990,2021-02-17,20:17,NRI,Cheque,3364453.03,Credit,426812.61,Retail,Rajasthan,602,0,Unknown,0.0,Success,ATM,Verified,0,20,-1,-0.07494984245819514
TXN000234313,CUST029549,2021-02-17,21:05,Savings,UPI,832.05,Debit,108268.69,Utilities,West Bengal,782,1,Personal,3983.0,Success,Web,Verified,0,21,-1,-0.013830663086570882
TXN000234383,CUST009033,2021-02-17,08:06,Fixed Deposit,IMPS,974.55,Debit,78498.59,Travel,Karnataka,406,0,Unknown,0.0,Success,Branch,Verified,0,8,-1,-0.003495278145910219
TXN000234406,CUST070440,2021-02-17,22:37,NRI,POS,271.59,Debit,18417.22,Retail,Gujarat,792,0,Unknown,0.0,Success,API,Verified,0,22,-1,-0.001844301937827808
TXN000234481,CUST077864,2021-02-18,23:25,Current,RTGS,3762044.4,Credit,15092.0,Fuel,UP,808,0,Unknown,0.0,Success,Mobile_App,Verified,0,23,-1,-0.08980741558624272
TXN000234551,CUST069630,2021-02-18,22:36,Savings,RTGS,1224226.25,Debit,11139.33,Salary,Delhi,691,0,Unknown,0.0,Success,Web,Pending,0,22,-1,-0.07626714453526018
TXN000234654,CUST015126,2021-02-18,11:27,Current,Auto_Debit,7274.24,Debit,117605.51,Healthcare,West Bengal,505,0,Unknown,0.0,Success,ATM,Verified,0,11,-1,-0.05435875527804912
TXN000234697,CUST073698,2021-02-18,17:43,Savings,RTGS,711539.69,Debit,185823.52,Food & Dining,Tamil Nadu,753,1,Education,11679.56,Success,Web,Verified,0,17,-1,-0.008101889182109745
TXN000234709,CUST076256,2021-02-18,03:51,Fixed Deposit,UPI,1105.39,Debit,45646.87,Travel,Gujarat,470,1,Auto,3954.49,Success,ATM,Verified,0,3,-1,-0.01932317416192808
TXN000234781,CUST004345,2021-02-19,13:36,Current,RTGS,2874381.15,Debit,118463.41,Travel,Gujarat,639,0,Unknown,0.0,Success,POS_Terminal,Verified,0,13,-1,-0.06946804935782713
TXN000234869,CUST052415,2021-02-19,11:37,Current,RTGS,35308.45,Debit,573765.85,Travel,Karnataka,640,1,Home,8481.2,Success,POS_Terminal,Verified,0,11,-1,-0.008288532633888401
TXN000234890,CUST063632,2021-02-19,12:24,Salary,RTGS,1442226.1,Debit,13615.62,Peer Transfer,Delhi,716,1,Unknown,5046.36,Success,Web,Verified,0,12,-1,-0.014259702511455807
TXN000234905,CUST059150,2021-02-19,06:17,Savings,UPI,296.39,Debit,13628.11,Food & Dining,Delhi,674,1,Unknown,44645.51,Success,Mobile_App,Expired,0,6,-1,-0.022424939219040096
TXN000234913,CUST032343,2021-02-19,02:50,NRI,POS,1193.28,Debit,35616.7,Travel,Punjab,308,1,Auto,81368.42,Success,Mobile_App,Verified,0,2,-1,-0.01911928515464556
TXN000235018,CUST024333,2021-02-19,07:14,Savings,RTGS,594191.12,Debit,139923.12,Salary,Maharashtra,802,1,Personal,4231.48,Success,Mobile_App,Verified,0,7,-1,-0.004742506062011431
TXN000235047,CUST055581,2021-02-20,18:41,Fixed Deposit,RTGS,81880.43,Debit,14605.76,Peer Transfer,Telangana,699,1,Personal,7415.28,Success,Mobile_App,Verified,0,18,-1,-0.005952333997091053
TXN000235102,CUST055157,2021-02-20,12:23,Savings,RTGS,1136311.9,Credit,27387.31,Real Estate,Karnataka,460,0,Unknown,0.0,Success,API,Verified,0,12,-1,-0.007369832265882059
TXN000235187,CUST078203,2021-02-20,18:16,Savings,UPI,1186.39,Debit,6905.44,Utilities,Karnataka,505,0,Unknown,0.0,Success,Mobile_App,Verified,0,18,-1,-0.010557759047677862
TXN000235454,CUST018573,2021-02-21,08:24,Salary,Cheque,621528.92,Debit,57646.08,Education,Telangana,676,0,Unknown,0.0,Success,Mobile_App,Verified,0,8,-1,-0.057985111196350525
TXN000235477,CUST018574,2021-02-21,19:46,Savings,NEFT,2020281.85,Credit,8442.67,Utilities,Tamil Nadu,374,1,Education,4912.94,Success,Branch,Expired,1,19,-1,-0.034403418275643194
TXN000235499,CUST036337,2021-02-21,05:34,Savings,RTGS,279048.88,Credit,6268.39,Entertainment,Maharashtra,792,0,Unknown,0.0,Success,ATM,Pending,0,5,-1,-0.0038067812311656235
TXN000235547,CUST013283,2021-02-21,20:44,Savings,Cheque,1035432.65,Credit,20411.38,Entertainment,Delhi,807,0,Unknown,0.0,Success,Branch,Verified,0,20,-1,-0.03439705034768881
TXN000235977,CUST063333,2021-02-23,11:34,Current,IMPS,7844.76,Credit,77468.77,Travel,Maharashtra,505,0,Unknown,0.0,Success,POS_Terminal,Verified,0,11,-1,-0.051827655874749134
TXN000236007,CUST063871,2021-02-23,21:55,Savings,UPI,143.08,Debit,78271.94,Investment,West Bengal,393,1,Auto,39303.82,Success,Mobile_App,Verified,0,21,-1,-0.03064909682877548
TXN000236202,CUST049871,2021-02-23,06:14,Current,Net_Banking,4466.75,Debit,132966.82,E-Commerce,Karnataka,762,1,Personal,32090.36,Success,Mobile_App,Verified,0,6,-1,-0.02600140873008938
TXN000236275,CUST046199,2021-02-24,08:50,Savings,ATM_Withdrawal,5000.0,Debit,2700149.49,Real Estate,Maharashtra,716,1,Unknown,31634.18,Success,Mobile_App,Verified,0,8,-1,-0.009182518242728421
TXN000236477,CUST046958,2021-02-24,12:23,Current,RTGS,1025726.71,Credit,67081.72,Travel,Tamil Nadu,662,0,Unknown,0.0,Success,ATM,Verified,0,12,-1,-0.04819759791240108
TXN000236489,CUST008000,2021-02-24,00:24,Fixed Deposit,RTGS,803037.99,Credit,17407.53,Travel,Delhi,815,1,Personal,4910.79,Success,Web,Verified,0,0,-1,-0.03501717558740003
TXN000236539,CUST050918,2021-02-24,11:03,NRI,RTGS,1080039.53,Credit,266578.3,Fuel,Tamil Nadu,343,0,Unknown,0.0,Success,Web,Verified,0,11,-1,-0.0030429537109142313
TXN000236638,CUST040689,2021-02-25,00:18,Current,POS,2259.93,Debit,86221.37,Investment,West Bengal,649,1,Business,20757.71,Success,Web,Verified,0,0,-1,-0.0316224987358934
TXN000236643,CUST065819,2021-02-25,08:50,Salary,Net_Banking,61994.4,Debit,125034.77,Insurance,Karnataka,406,0,Unknown,0.0,Success,Web,Verified,0,8,-1,-0.001424431882232069
TXN000236772,CUST061165,2021-02-25,01:15,Savings,IMPS,5013.95,Credit,9165.55,Travel,Tamil Nadu,310,1,Home,38056.04,Success,Branch,Verified,0,1,-1,-0.008542479448627294
TXN000236828,CUST031943,2021-02-25,12:58,Current,IMPS,1847.24,Debit,30226.48,Salary,Karnataka,505,0,Unknown,0.0,Success,Mobile_App,Verified,0,12,-1,-0.016102849231610983
TXN000236832,CUST013759,2021-02-25,14:01,NRI,IMPS,2806.73,Debit,87174.4,Retail,Gujarat,406,0,Unknown,0.0,Success,Mobile_App,Verified,0,14,-1,-0.007913807472310075
TXN000236864,CUST039352,2021-02-25,02:33,Current,RTGS,26437.98,Credit,143350.02,Salary,UP,817,0,Unknown,0.0,Success,Web,Verified,0,2,-1,-0.008921742635909058
TXN000236899,CUST047065,2021-02-26,08:29,Current,RTGS,212969.77,Credit,52402.64,E-Commerce,Delhi,763,0,Unknown,0.0,Success,Web,Verified,0,8,-1,-0.03464088395992493
TXN000237028,CUST060178,2021-02-26,06:50,Salary,NEFT,6435.27,Credit,111854.63,Peer Transfer,West Bengal,313,1,Home,21207.81,Success,Mobile_App,Expired,0,6,-1,-0.01021614346639288
TXN000237292,CUST055618,2021-02-27,10:44,Savings,UPI,468.41,Debit,175475.27,Retail,West Bengal,803,0,Unknown,0.0,Success,POS_Terminal,Verified,0,10,-1,-0.0027774064656993502
TXN000237410,CUST008438,2021-02-27,07:41,Salary,IMPS,5540.41,Debit,873668.35,Peer Transfer,Delhi,841,1,Education,28294.71,Success,Web,Verified,0,7,-1,-0.01593798368877697
TXN000237545,CUST042097,2021-02-28,16:58,Savings,Auto_Debit,4609.49,Debit,129687.21,Peer Transfer,Rajasthan,470,1,Education,6801.96,Success,API,Verified,0,16,-1,-0.00024087037777376086
TXN000237597,CUST041399,2021-02-28,03:08,Current,Cheque,185364.07,Debit,8675.46,Food & Dining,Rajasthan,793,1,Education,35787.71,Success,Mobile_App,Verified,0,3,-1,-0.04940419123947415
TXN000237724,CUST017628,2021-02-28,08:49,Salary,RTGS,763204.46,Credit,45230.49,Entertainment,Tamil Nadu,500,0,Unknown,0.0,Success,ATM,Verified,0,8,-1,-0.026663977176686338
TXN000237812,CUST024505,2021-03-01,10:30,NRI,Cheque,111080.2,Credit,79021.12,E-Commerce,Tamil Nadu,676,0,Unknown,0.0,Success,Web,Verified,0,10,-1,-0.031099953313695305
TXN000238048,CUST070219,2021-03-02,03:17,Current,ATM_Withdrawal,500.0,Debit,30885.06,Government,Telangana,470,1,Personal,8219.85,Success,Mobile_App,Pending,0,3,-1,-0.01718755811412387
TXN000238118,CUST026114,2021-03-02,10:00,Savings,RTGS,87563.01,Credit,9339.81,E-Commerce,West Bengal,792,1,Home,846.46,Success,Branch,Verified,0,10,-1,-0.004365018830283063
TXN000238151,CUST059277,2021-03-02,04:44,Savings,RTGS,935882.18,Debit,183996.99,Education,Delhi,403,0,Unknown,0.0,Success,Branch,Verified,0,4,-1,-0.026767183926999283
TXN000238276,CUST010878,2021-03-02,17:35,Savings,UPI,905.78,Credit,36983.46,Investment,Telangana,582,1,Personal,30767.01,Success,POS_Terminal,Verified,0,17,-1,-0.007191938028855871
TXN000238373,CUST054316,2021-03-03,02:04,Current,RTGS,26809.52,Credit,8658.15,E-Commerce,Gujarat,864,0,Unknown,0.0,Success,Mobile_App,Pending,0,2,-1,-0.0010936461302069045
TXN000238450,CUST052791,2021-03-03,11:31,Savings,UPI,2619.88,Credit,31007.66,E-Commerce,Punjab,631,1,Auto,66070.76,Success,API,Verified,0,11,-1,-0.006518476961978936
TXN000238507,CUST041489,2021-03-03,04:00,Savings,RTGS,436262.79,Credit,11052.77,Utilities,Karnataka,518,0,Unknown,0.0,Success,Mobile_App,Verified,0,4,-1,-0.011282529149108655
TXN000238688,CUST070877,2021-03-04,01:39,Fixed Deposit,RTGS,475266.06,Credit,9232.17,Healthcare,Punjab,763,1,Home,3070.25,Failed,Mobile_App,Verified,0,1,-1,-0.03879682446494259
TXN000238736,CUST027524,2021-03-04,12:21,Salary,RTGS,297885.83,Credit,13842.47,Real Estate,West Bengal,325,1,Home,5186.88,Success,API,Verified,0,12,-1,-0.0009117083175029794
TXN000238756,CUST019837,2021-03-04,02:09,Savings,UPI,191.84,Credit,250065.24,Salary,Punjab,406,1,Auto,10609.22,Success,Mobile_App,Verified,0,2,-1,-0.02033457100291347
TXN000238805,CUST002331,2021-03-04,13:09,NRI,NEFT,6201.12,Credit,21338.66,Healthcare,Maharashtra,864,0,Unknown,0.0,Success,Web,Verified,0,13,-1,-0.0016654290491142643
TXN000238926,CUST052280,2021-03-05,02:36,Salary,RTGS,1131568.57,Credit,5361.7,Investment,Rajasthan,463,0,Unknown,0.0,Success,Branch,Verified,1,2,-1,-0.04104574923741933
TXN000238939,CUST056866,2021-03-05,02:54,Savings,RTGS,1023453.56,Credit,22763.62,Salary,Gujarat,867,0,Unknown,0.0,Success,Mobile_App,Verified,0,2,-1,-0.006607261332138403
TXN000238958,CUST024245,2021-03-05,15:12,Savings,UPI,1533.32,Credit,111760.26,Food & Dining,UP,372,0,Unknown,0.0,Success,POS_Terminal,Verified,0,15,-1,-0.042987344396613336
TXN000239019,CUST062598,2021-03-05,13:45,Current,RTGS,37704.22,Credit,28493.77,Healthcare,Rajasthan,792,1,Business,1329.31,Success,Web,Verified,0,13,-1,-0.0013481119073519565
TXN000239021,CUST059529,2021-03-05,05:41,NRI,POS,7819.31,Debit,51765.53,Education,Gujarat,406,0,Unknown,0.0,Success,Mobile_App,Verified,0,5,-1,-0.008568892990161059
TXN000239025,CUST005845,2021-03-05,03:58,Fixed Deposit,ATM_Withdrawal,500.0,Debit,151046.98,Insurance,Tamil Nadu,878,1,Business,27336.26,Failed,Mobile_App,Verified,0,3,-1,-0.004833229212272028
TXN000239032,CUST008929,2021-03-05,13:28,Savings,RTGS,1297798.26,Debit,34805.04,Utilities,Tamil Nadu,698,0,Unknown,0.0,Success,Mobile_App,Verified,0,13,-1,-0.03378187048934589
TXN000239221,CUST052612,2021-03-06,19:03,Salary,NEFT,42338.21,Debit,34638.52,Healthcare,Delhi,625,1,Home,32710.26,Reversed,Web,Verified,0,19,-1,-0.02642014692199046
TXN000239262,CUST026418,2021-03-06,18:01,Savings,IMPS,2035.36,Debit,14069.68,Utilities,Tamil Nadu,782,0,Unknown,0.0,Success,Mobile_App,Verified,0,18,-1,-0.004347052338320001
TXN000239295,CUST042291,2021-03-06,07:26,Savings,RTGS,250299.87,Credit,28040.85,Travel,Tamil Nadu,662,1,Gold,2649.68,Success,ATM,Verified,0,7,-1,-0.0033960002028977643
TXN000239345,CUST035686,2021-03-06,03:15,NRI,Cheque,2220058.72,Debit,19450.67,Real Estate,Maharashtra,727,1,Unknown,4545.08,Reversed,Mobile_App,Verified,0,3,-1,-0.1032529781262157
TXN000239405,CUST016183,2021-03-06,03:44,Savings,Cheque,2344742.99,Credit,6590.87,Retail,Maharashtra,796,1,Personal,3859.27,Success,Mobile_App,Verified,0,3,-1,-0.13424957230217138
TXN000239449,CUST011510,2021-03-06,23:17,Savings,RTGS,1169093.42,Debit,24616.83,Retail,Maharashtra,334,1,Personal,2320.19,Success,ATM,Verified,0,23,-1,-0.001120121262793039
TXN000239477,CUST023068,2021-03-06,02:26,NRI,RTGS,1591747.22,Debit,9154.94,Food & Dining,Karnataka,533,1,Education,2765.47,Failed,Mobile_App,Verified,0,2,-1,-0.07348096106659585
TXN000239554,CUST058633,2021-03-07,20:02,Salary,NEFT,18767.39,Credit,80852.59,Food & Dining,Gujarat,501,0,Unknown,0.0,Success,Web,Pending,0,20,-1,-0.01938502729538194
TXN000239877,CUST044256,2021-03-08,02:30,Savings,RTGS,1217615.69,Debit,37949.53,Entertainment,Punjab,854,0,Unknown,0.0,Success,POS_Terminal,Verified,0,2,-1,-0.05511080766657139
TXN000240049,CUST024070,2021-03-08,14:54,Savings,Net_Banking,14735.56,Credit,142840.14,Utilities,Delhi,326,1,Home,16063.79,Success,API,Verified,0,14,-1,-0.02237751644221808
TXN000240137,CUST005429,2021-03-09,18:20,Salary,NEFT,13855.48,Credit,1291793.98,Retail,Delhi,782,1,Unknown,9154.1,Success,Web,Verified,0,18,-1,-0.02902548214865941
TXN000240390,CUST079139,2021-03-09,11:41,Salary,Auto_Debit,1203.89,Debit,5985.88,Insurance,Tamil Nadu,326,0,Unknown,0.0,Success,API,Verified,0,11,-1,-0.019912196659864767
TXN000240480,CUST061615,2021-03-10,02:59,Fixed Deposit,RTGS,1199699.84,Credit,7906.45,Salary,Karnataka,864,0,Unknown,0.0,Success,Mobile_App,Verified,0,2,-1,-0.04871198686651501
TXN000240528,CUST069776,2021-03-10,08:59,Savings,Cheque,1070322.88,Credit,65776.03,Travel,Tamil Nadu,349,0,Unknown,0.0,Success,ATM,Verified,0,8,-1,-0.06276996075639474
TXN000240783,CUST013729,2021-03-11,11:39,Salary,POS,11641.89,Debit,7034.75,Government,Karnataka,792,0,Unknown,0.0,Success,Web,Expired,0,11,-1,-0.0005052151066751165
TXN000240931,CUST059828,2021-03-11,21:15,Savings,UPI,2156.53,Credit,11263.77,E-Commerce,Tamil Nadu,799,1,Home,4525.21,Success,API,Verified,0,21,-1,-0.005005412747968396
TXN000241033,CUST078886,2021-03-12,07:53,Fixed Deposit,Cheque,1128257.1,Debit,3943.65,E-Commerce,Gujarat,721,0,Unknown,0.0,Success,Mobile_App,Verified,0,7,-1,-0.013946067574955312
TXN000241365,CUST017155,2021-03-13,01:04,NRI,UPI,433.28,Debit,24871.58,Travel,Karnataka,406,1,Personal,3323.54,Success,Mobile_App,Verified,0,1,-1,-0.025618545705053397
TXN000241376,CUST032786,2021-03-13,12:40,Fixed Deposit,RTGS,1750207.12,Credit,2449.68,E-Commerce,Telangana,345,0,Unknown,0.0,Success,Mobile_App,Verified,0,12,-1,-0.08028506637226085
TXN000241426,CUST068560,2021-03-13,01:28,Savings,NEFT,3059161.69,Debit,17013.22,E-Commerce,West Bengal,657,0,Unknown,0.0,Success,ATM,Verified,0,1,-1,-0.08126085840037811
TXN000241485,CUST049464,2021-03-13,08:15,Savings,Cheque,927253.36,Credit,85303.53,Retail,Maharashtra,610,1,Business,4396.47,Failed,Mobile_App,Verified,0,8,-1,-0.015203386612911318
TXN000241493,CUST000316,2021-03-13,16:26,Current,UPI,1521.53,Debit,9497.43,Healthcare,Tamil Nadu,406,0,Unknown,0.0,Reversed,Web,Verified,0,16,-1,-0.015036770566479563
TXN000241515,CUST034354,2021-03-13,04:15,Salary,RTGS,674438.89,Credit,112341.72,Real Estate,Karnataka,370,1,Personal,8666.84,Success,POS_Terminal,Verified,0,4,-1,-0.026107835613090047
TXN000241518,CUST075809,2021-03-13,05:19,Fixed Deposit,RTGS,1091065.32,Credit,58508.12,E-Commerce,Gujarat,504,0,Unknown,0.0,Success,Branch,Verified,0,5,-1,-0.034393130030201946
TXN000241530,CUST074841,2021-03-13,21:32,Savings,UPI,111.39,Credit,57854.68,Investment,Delhi,372,0,Unknown,0.0,Success,Web,Verified,0,21,-1,-0.014243520612082339
TXN000241546,CUST067893,2021-03-13,15:55,NRI,RTGS,106049.1,Credit,43527.93,E-Commerce,West Bengal,616,1,Unknown,16085.24,Success,Web,Verified,0,15,-1,-0.013550067947811661
TXN000241570,CUST058286,2021-03-14,01:48,Savings,RTGS,1177275.38,Debit,34677.49,Salary,Maharashtra,705,0,Unknown,0.0,Success,Mobile_App,Verified,0,1,-1,-0.022589916320828962
TXN000241655,CUST061059,2021-03-14,22:07,Current,RTGS,494089.77,Debit,108596.36,Retail,Tamil Nadu,370,1,Education,4851.96,Failed,Mobile_App,Verified,0,22,-1,-0.010934718067662108
TXN000241688,CUST069519,2021-03-14,13:30,Current,NEFT,1048971.74,Debit,23626.96,E-Commerce,Telangana,801,1,Auto,33321.94,Success,POS_Terminal,Pending,0,13,-1,-0.008657242859571701
TXN000242036,CUST068081,2021-03-15,09:28,Current,RTGS,2028344.62,Debit,79242.95,Insurance,Karnataka,671,1,Personal,1588.81,Failed,POS_Terminal,Verified,0,9,-1,-0.054915255685144104
TXN000242093,CUST043585,2021-03-15,04:02,Salary,IMPS,711.67,Debit,5045.95,Salary,Tamil Nadu,575,1,Business,28232.36,Success,Web,Verified,0,4,-1,-0.014892576472672059
TXN000242271,CUST027971,2021-03-16,23:03,Savings,RTGS,1086923.28,Credit,16146.6,Fuel,Telangana,755,1,Auto,4119.55,Success,POS_Terminal,Verified,0,23,-1,-0.06015064636380185
TXN000242289,CUST039209,2021-03-16,15:59,Current,ATM_Withdrawal,1000.0,Debit,43487.47,Utilities,Maharashtra,406,1,Personal,9432.19,Success,Mobile_App,Verified,0,15,-1,-0.001328587518477642
TXN000242297,CUST056730,2021-03-16,19:18,Salary,RTGS,7899297.23,Credit,7566.34,Food & Dining,Maharashtra,328,0,Unknown,0.0,Success,POS_Terminal,Expired,0,19,-1,-0.07490984141069701
TXN000242552,CUST041253,2021-03-17,11:42,Savings,NEFT,83317.16,Credit,18112.28,Food & Dining,West Bengal,585,1,Home,35287.91,Success,Mobile_App,Verified,0,11,-1,-0.01388450063139579
